  "Time"          "Temp"          "Pres"          "Dens"          "Th_MIX"        "X_OH*"         "X_H"           "X_H2"          "X_O"           "X_O2"          "X_OH"          "X_HO2"         "X_H2O2"        "X_H2O"         "X_AR"         
  "s"             "K"             "Pa"            "kg/m3"         "s"             "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"         
    0.000000        569.8698       0.8554619E+10    21682.20      -0.5026231E-02    0.000000        0.000000       0.6667000        0.000000       0.3333000        0.000000        0.000000        0.000000        0.000000        0.000000    
   0.5280344E-17    569.8698       0.8554619E+10    21682.20      -0.5026223E-02   0.4499584E-58   0.4344684E-25   0.6667000       0.1308414E-34   0.3333000       0.1170965E-19   0.3219196E-25   0.9353092E-39   0.1127197E-25    0.000000    
   0.1584103E-16    569.8698       0.8554619E+10    21682.20      -0.5026207E-02   0.2441469E-57   0.1576882E-24   0.6667000       0.8071775E-34   0.3333000       0.3512891E-19   0.9660297E-25   0.5078388E-38   0.6119067E-25    0.000000    
   0.3696241E-16    569.8698       0.8554619E+10    21682.20      -0.5026175E-02   0.1190293E-56   0.5235922E-24   0.6667000       0.4978932E-33   0.3333000       0.8196731E-19   0.2256092E-24   0.2479853E-37   0.2986336E-24    0.000000    
   0.7920516E-16    569.8698       0.8554619E+10    21682.20      -0.5026111E-02   0.5156305E-56   0.1777983E-23   0.6667000       0.3506423E-32   0.3333000       0.1756436E-18   0.4850419E-24   0.1080399E-36   0.1297523E-23    0.000000    
   0.1636907E-15    569.8698       0.8554619E+10    21682.20      -0.5025983E-02   0.2160066E-55   0.6438974E-23   0.6667000       0.2522971E-31   0.3333000       0.3629940E-18   0.1014168E-23   0.4585156E-36   0.5457771E-23    0.000000    
   0.3326617E-15    569.8698       0.8554619E+10    21682.20      -0.5025722E-02   0.8978145E-55   0.2432334E-22   0.6667000       0.1889989E-30   0.3333000       0.7376861E-18   0.2151028E-23   0.1944878E-35   0.2241926E-22    0.000000    
   0.6706037E-15    569.8698       0.8554619E+10    21682.20      -0.5025186E-02   0.4766766E-54   0.9409937E-22   0.6667000       0.1453801E-29   0.3333000       0.1487036E-17   0.5037063E-23   0.8840972E-35   0.9096185E-22    0.000000    
   0.1346488E-14    569.8698       0.8554619E+10    21682.20      -0.5024058E-02   0.8919421E-53   0.3673299E-21   0.6667000       0.1132020E-28   0.3333000       0.2985596E-17   0.1560228E-22   0.5045875E-34   0.3665186E-21    0.000000    
   0.2698256E-14    569.8698       0.8554619E+10    21682.20      -0.5021589E-02   0.4343551E-51   0.1430332E-20   0.6667000       0.8815101E-28   0.3333000       0.5982164E-17   0.7403511E-22   0.4335996E-33   0.1471476E-20    0.000000    
   0.5401792E-14    569.8698       0.8554619E+10    21682.20      -0.5015849E-02   0.2225270E-49   0.5486053E-20   0.6667000       0.6779189E-27   0.3333000       0.1197308E-16   0.4758130E-21   0.5279654E-32   0.5896019E-20    0.000000    
   0.1080886E-13    569.8698       0.8554619E+10    21682.20      -0.5001563E-02   0.9955869E-48   0.2035630E-19   0.6667000       0.5062166E-26   0.3333000       0.2394607E-16   0.3373064E-20   0.7364068E-31   0.2359761E-19    0.000000    
   0.2162301E-13    569.8698       0.8554619E+10    21682.20      -0.4964274E-02   0.3552626E-46   0.7110708E-19   0.6667000       0.3579668E-25   0.3333000       0.4785669E-16   0.2351877E-19   0.1026419E-29   0.9436230E-19    0.000000    
